lon,lat,cakile.edentula_AllData_Full logistic values
-83.25,31.62,0.0052184393
-82.75,31.62,0.008399333
-82.25,31.62,0.0052513294
-81.75,31.62,0.013099759
-81.25,31.62,0.17697121
13.75,31.62,0.0016345992
14.25,31.62,5.337235E-4
14.75,31.62,2.7411428E-4
15.25,31.62,3.5693022E-4
-85.75,31.12,0.014979536
-85.25,31.12,0.003151917
-84.75,31.12,0.0031131902
-84.25,31.12,0.0069109816
-83.75,31.12,0.006753336
-83.25,31.12,0.004956709
-82.75,31.12,0.021618728
-82.25,31.12,0.02233326
-81.75,31.12,0.016233811
16.25,31.12,2.8223028E-6
16.75,31.12,1.7776647E-6
17.25,31.12,2.4751193E-4
-85.25,30.62,0.023806214
-84.75,30.62,0.015949199
-84.25,30.62,0.024005108
-83.75,30.62,0.013643982
-83.25,30.62,0.041918524
-82.75,30.62,0.02571592
-82.25,30.62,0.013272198
-81.75,30.62,0.1326789
18.25,30.62,2.872444E-6
20.25,30.62,7.656654E-6
20.75,30.62,9.391969E-6
21.25,30.62,1.7297922E-5
21.75,30.62,1.9104778E-5
-84.75,30.12,0.18031
-83.25,30.12,0.038804132
-82.75,30.12,0.015124578
-82.25,30.12,0.019487118
-81.75,30.12,0.15635659
20.25,30.12,1.0947343E-5
20.75,30.12,1.2138952E-5
21.25,30.12,2.2077113E-5
21.75,30.12,2.4931394E-5
22.25,30.12,2.5183086E-5
22.75,30.12,2.4994079E-5
23.25,30.12,2.2400636E-5
23.75,30.12,1.9268457E-5
-83.25,29.62,0.058560528
-82.75,29.62,0.011879955
-82.25,29.62,0.052663274
-81.75,29.62,0.047894336
-81.25,29.62,0.19651873
22.25,29.62,3.5425048E-5
22.75,29.62,3.2987857E-5
23.25,29.62,2.9030549E-5
23.75,29.62,2.5002691E-5
24.25,29.62,2.0818876E-5
24.75,29.62,1.7357626E-5
25.25,29.62,1.8673622E-5
25.75,29.62,2.6100019E-5
-82.75,29.12,0.015464254
-82.25,29.12,0.035864502
-81.75,29.12,0.030281374
-81.25,29.12,0.017256247
24.25,29.12,2.8499435E-5
24.75,29.12,1.553181E-5
25.25,29.12,1.8412311E-5
25.75,29.12,1.637282E-5
26.25,29.12,1.5827565E-5
26.75,29.12,1.0079582E-5
27.25,29.12,1.0203899E-5
27.75,29.12,1.0535997E-5
-82.25,28.62,0.0026107891
-81.75,28.62,0.019454904
-81.25,28.62,0.016779555
26.25,28.62,2.3340657E-5
26.75,28.62,2.3074932E-5
27.25,28.62,2.4261519E-5
27.75,28.62,2.9605591E-5
28.25,28.62,3.3142267E-5
28.75,28.62,3.627648E-5
29.25,28.62,3.2975113E-5
29.75,28.62,3.345253E-5
-82.25,28.12,0.032775737
-81.75,28.12,0.012923562
-80.75,28.12,0.00711696
28.75,28.12,1.2671035E-4
29.25,28.12,1.4734772E-4
29.75,28.12,3.4997447E-5
30.25,28.12,1.3045482E-4
30.75,28.12,3.4853823E-5
31.25,28.12,3.090099E-5
31.75,28.12,2.2508517E-5
-82.25,27.62,0.0022909252
-81.75,27.62,0.008506647
-81.25,27.62,0.0034867711
-80.75,27.62,0.0032641408
30.75,27.62,1.0768235E-4
31.25,27.62,3.2092907E-5
31.75,27.62,3.1919273E-5
32.25,27.62,1.6411164E-5
32.75,27.62,2.7719609E-5
33.25,27.62,3.1284345E-4
-82.25,27.12,0.015454602
-81.75,27.12,6.2025944E-4
-81.25,27.12,0.006035317
-80.25,27.12,0.022976905
32.75,27.12,1.15505594E-4
33.25,27.12,4.449557E-5
33.75,27.12,0.0024423583
-81.75,26.62,0.051590025
-81.25,26.62,0.042166516
-80.75,26.62,0.016743485
-80.25,26.62,0.026082061
-77.75,26.62,0.014292733
36.75,26.62,5.4509703E-5
37.25,26.62,4.204124E-5
37.75,26.62,4.895743E-5
-81.25,26.12,0.033786874
-80.75,26.12,0.011416558
-80.25,26.12,0.0045548095
-77.25,26.12,0.009495141
37.25,26.12,4.11257E-5
37.75,26.12,4.988498E-5
38.25,26.12,4.7622652E-5
38.75,26.12,6.048423E-5
39.25,26.12,6.967328E-5
39.75,26.12,1.1921812E-4
40.25,26.12,8.0484344E-5
-81.25,25.62,0.0022877327
-80.75,25.62,0.014431242
-80.25,25.62,0.0022343094
38.75,25.62,1.6622792E-4
39.25,25.62,1.0153205E-4
39.75,25.62,1.3954609E-4
40.75,25.62,1.4337663E-4
41.25,25.62,1.2620546E-4
41.75,25.62,1.0816843E-4
42.25,25.62,1.2643228E-4
-80.75,25.12,0.0010138446
41.25,25.12,1.2351107E-4
41.75,25.12,2.126789E-4
42.25,25.12,1.2182059E-4
42.75,25.12,1.2227694E-4
43.25,25.12,1.2307333E-4
43.75,25.12,1.1384945E-4
44.25,25.12,2.2163843E-4
-77.75,24.62,0.005652631
43.25,24.62,1.185008E-4
43.75,24.62,1.1924437E-4
44.25,24.62,1.1803606E-4
44.75,24.62,2.130395E-4
45.25,24.62,2.1971283E-4
45.75,24.62,5.021118E-5
46.25,24.62,5.125252E-5
-75.25,24.12,0.0017926452
45.25,24.12,2.1305677E-4
45.75,24.12,5.3320622E-5
46.25,24.12,5.252812E-5
46.75,24.12,5.6473968E-5
47.25,24.12,8.774891E-5
47.75,24.12,4.8370708E-5
48.25,24.12,3.8011116E-5
-75.75,23.62,0.002630495
47.25,23.62,7.2300456E-5
47.75,23.62,7.17595E-5
48.25,23.62,7.0691065E-5
48.75,23.62,8.129426E-5
49.25,23.62,3.4480385E-4
49.75,23.62,3.159744E-4
50.25,23.62,3.1127647E-4
49.25,23.12,3.3191746E-4
49.75,23.12,4.0214663E-4
50.25,23.12,3.964206E-4
50.75,23.12,6.9024734E-4
51.25,23.12,0.0015857519
51.75,23.12,0.0013323589
52.25,23.12,0.0010619827
-79.75,22.62,6.2564935E-4
-73.75,22.62,7.5854256E-4
51.25,22.62,9.819644E-4
51.75,22.62,8.175025E-4
52.25,22.62,7.059194E-4
52.75,22.62,5.825942E-4
53.25,22.62,5.0124567E-4
53.75,22.62,4.55882E-4
54.25,22.62,7.965035E-5
-79.25,22.12,1.02062346E-4
-78.75,22.12,4.1490875E-4
-78.25,22.12,7.148625E-4
-77.75,22.12,9.08568E-4
53.75,22.12,2.8224484E-4
54.25,22.12,2.4435183E-4
54.75,22.12,2.0676185E-4
55.25,22.12,1.7597758E-4
55.75,22.12,1.5022988E-4
56.25,22.12,1.3190684E-4
-79.25,21.62,1.1101161E-4
-78.75,21.62,2.0850536E-4
-78.25,21.62,5.804191E-4
-77.75,21.62,0.0118326275
55.75,21.62,1.8724667E-4
56.25,21.62,1.5916993E-4
56.75,21.62,1.3296035E-4
57.25,21.62,1.2040539E-4
57.75,21.62,8.805782E-5
58.25,21.62,7.143113E-5
-78.25,21.12,3.108646E-4
-77.75,21.12,4.28919E-5
-77.25,21.12,3.7331236E-4
-76.75,21.12,0.0011314696
57.75,21.12,5.04099E-5
58.25,21.12,5.1356947E-5
58.75,21.12,4.72766E-5
-76.75,20.62,2.347853E-5
-76.25,20.62,1.2971039E-4
-75.75,20.62,9.874033E-4
-77.25,20.12,7.326681E-5
-76.75,20.12,6.924708E-5
-76.25,20.12,3.699784E-4
73.75,17.62,1.0661358E-6
74.25,17.62,8.408983E-7
74.75,17.62,4.791537E-7
74.25,17.12,2.313698E-6
74.75,17.12,5.6339115E-7
75.25,17.12,1.160317E-6
75.75,17.12,1.4101249E-6
76.25,17.12,2.2399718E-6
76.75,17.12,2.7191147E-6
76.25,16.62,1.597959E-6
76.75,16.62,2.9077532E-6
77.25,16.62,9.2228065E-6
77.75,16.62,2.1441347E-5
78.25,16.62,2.4938756E-5
78.75,16.62,1.3706476E-5
78.75,16.12,2.5663581E-5
79.25,16.12,1.4790842E-4
79.75,16.12,1.3320873E-4
80.25,16.12,1.10717316E-4
80.75,16.12,2.4020027E-4
98.75,11.62,1.4175485E-4
99.25,11.12,4.5182087E-4
104.25,10.12,3.2526857E-4
105.25,10.12,6.892543E-5
105.75,9.62,6.13788E-5
120.75,6.12,7.680723E-5
128.75,2.12,9.88223E-6
127.75,1.62,7.715863E-6
125.25,1.12,9.034351E-6
127.75,1.12,7.464758E-6
128.25,1.12,7.283453E-6
128.75,1.12,2.0885578E-5
118.75,0.619999999999997,2.7557597E-5
121.25,0.619999999999997,1.2775213E-5
121.75,0.619999999999997,8.987862E-6
122.25,0.619999999999997,1.5576901E-5
123.25,0.619999999999997,1.3505647E-5
124.75,0.619999999999997,1.8713723E-5
128.25,0.619999999999997,7.2645034E-6
120.25,0.119999999999997,6.541268E-5
123.25,0.119999999999997,2.6383172E-5
123.75,0.119999999999997,5.4389217E-5
124.25,0.119999999999997,1.1592431E-5
127.75,0.119999999999997,1.4696539E-5
128.75,0.119999999999997,2.3348015E-5
119.75,-0.380000000000003,4.299535E-5
121.75,-0.380000000000003,1.21281E-5
127.75,-0.380000000000003,1.4391936E-5
131.25,-0.380000000000003,1.7778095E-5
119.75,-0.880000000000003,2.8309312E-5
120.25,-0.880000000000003,1.7210003E-5
123.25,-0.880000000000003,3.1556694E-5
132.25,-0.880000000000003,9.130524E-6
132.75,-0.880000000000003,3.4533753E-6
133.25,-0.880000000000003,9.78951E-6
119.75,-1.38,2.517736E-6
120.25,-1.38,6.671784E-7
120.75,-1.38,7.291847E-5
121.75,-1.38,5.9329263E-6
122.25,-1.38,3.7317088E-5
123.25,-1.38,9.576083E-5
131.25,-1.38,2.9198873E-5
131.75,-1.38,2.7972737E-5
132.25,-1.38,2.4544577E-5
132.75,-1.38,9.563391E-6
133.25,-1.38,1.5616434E-6
133.75,-1.38,1.9857028E-7
134.25,-1.38,3.0871183E-6
119.75,-1.88,1.2875679E-6
120.25,-1.88,8.6864776E-7
120.75,-1.88,3.3445856E-6
121.25,-1.88,3.4219572E-6
121.75,-1.88,3.9877985E-5
124.75,-1.88,2.8278499E-5
130.25,-1.88,2.9026512E-5
132.75,-1.88,2.734863E-5
133.25,-1.88,2.8322684E-5
133.75,-1.88,1.844959E-5
136.25,-1.88,2.6841997E-5
136.75,-1.88,2.4609199E-6
137.75,-1.88,3.7945236E-5
138.25,-1.88,3.7703143E-5
119.25,-2.38,2.7511169E-5
119.75,-2.38,5.564314E-7
120.25,-2.38,8.933466E-7
120.75,-2.38,1.15809E-6
121.25,-2.38,3.9939157E-5
121.75,-2.38,9.812811E-5
134.25,-2.38,1.960431E-5
136.75,-2.38,2.6206224E-5
137.25,-2.38,2.7007025E-5
137.75,-2.38,2.6766465E-5
138.25,-2.38,2.5461342E-5
138.75,-2.38,4.0019702E-5
139.25,-2.38,2.4964162E-5
119.25,-2.88,1.1632935E-6
119.75,-2.88,9.3531963E-7
120.25,-2.88,7.856813E-5
120.75,-2.88,2.8960608E-4
121.25,-2.88,3.97377E-5
121.75,-2.88,1.8562288E-5
133.25,-2.88,3.962745E-5
134.25,-2.88,1.9556943E-5
136.75,-2.88,9.44398E-6
137.25,-2.88,9.871937E-6
137.75,-2.88,2.449132E-5
138.25,-2.88,2.6226831E-5
138.75,-2.88,1.7925911E-5
139.25,-2.88,2.324701E-5
139.75,-2.88,2.2621698E-5
140.25,-2.88,1.17963555E-5
140.75,-2.88,1.7604298E-5
150.25,-2.88,9.7898865E-6
119.25,-3.38,3.662356E-6
119.75,-3.38,3.4079064E-6
120.25,-3.38,4.019953E-4
121.25,-3.38,7.334658E-7
121.75,-3.38,3.7645582E-6
122.25,-3.38,1.5213489E-4
128.75,-3.38,4.1559775E-5
129.25,-3.38,1.8650107E-5
129.75,-3.38,2.767961E-5
130.25,-3.38,2.700377E-5
132.75,-3.38,3.0657888E-5
133.25,-3.38,3.0205905E-5
133.75,-3.38,2.6360405E-5
134.25,-3.38,1.0598251E-5
134.75,-3.38,2.121811E-5
135.75,-3.38,3.0910243E-5
136.25,-3.38,9.474659E-7
136.75,-3.38,4.4967868E-7
137.25,-3.38,1.0034769E-5
137.75,-3.38,1.9161458E-5
138.25,-3.38,2.787416E-5
138.75,-3.38,2.4848432E-5
139.25,-3.38,3.802729E-5
139.75,-3.38,1.8467174E-5
140.25,-3.38,1.9007932E-5
140.75,-3.38,1.8154078E-5
141.25,-3.38,2.3821323E-5
141.75,-3.38,1.2581349E-5
142.25,-3.38,1.5941243E-5
119.75,-3.88,7.901271E-5
120.25,-3.88,4.0039344E-4
121.25,-3.88,6.4769474E-6
121.75,-3.88,3.0350334E-6
122.25,-3.88,2.5441646E-4
126.75,-3.88,3.0830957E-5
127.25,-3.88,3.6657442E-5
130.75,-3.88,7.540408E-5
133.25,-3.88,3.2454307E-5
134.25,-3.88,1.1275586E-5
134.75,-3.88,2.2071281E-5
135.25,-3.88,4.7525123E-6
135.75,-3.88,3.1057016E-7
136.25,-3.88,1.5177407E-7
136.75,-3.88,2.6906278E-8
137.25,-3.88,1.9094321E-7
137.75,-3.88,8.5422066E-8
138.25,-3.88,1.2160548E-7
138.75,-3.88,1.3390844E-7
139.25,-3.88,2.9877194E-7
139.75,-3.88,2.0915628E-5
140.25,-3.88,1.9955416E-5
140.75,-3.88,2.0043311E-5
141.25,-3.88,2.5241266E-5
141.75,-3.88,2.8416689E-5
142.25,-3.88,6.995827E-5
142.75,-3.88,1.8471677E-5
143.25,-3.88,3.3525437E-5
119.75,-4.38,5.2736552E-5
122.25,-4.38,9.6618125E-5
123.25,-4.38,8.647798E-5
135.25,-4.38,2.3246623E-5
135.75,-4.38,3.4155028E-7
136.25,-4.38,2.2304823E-7
136.75,-4.38,2.0874738E-7
137.25,-4.38,3.1572714E-8
137.75,-4.38,1.9109943E-7
138.25,-4.38,5.962212E-8
139.25,-4.38,6.033725E-8
139.75,-4.38,3.2446627E-7
140.25,-4.38,1.0289929E-6
140.75,-4.38,5.279189E-6
141.25,-4.38,2.1885971E-5
141.75,-4.38,2.7225253E-5
142.25,-4.38,2.983984E-5
142.75,-4.38,2.6366279E-5
143.25,-4.38,7.8923695E-5
143.75,-4.38,1.9380082E-4
144.25,-4.38,3.677459E-4
144.75,-4.38,2.4568156E-4
119.75,-4.88,5.7725418E-5
120.25,-4.88,1.129318E-4
121.75,-4.88,8.909075E-5
122.75,-4.88,2.6467288E-4
123.25,-4.88,1.8693017E-5
136.75,-4.88,3.4905326E-5
137.25,-4.88,3.4456778E-5
137.75,-4.88,3.419887E-5
138.25,-4.88,3.3805463E-5
138.75,-4.88,2.4047658E-5
139.25,-4.88,2.46334E-5
139.75,-4.88,2.8686395E-7
140.25,-4.88,3.4179248E-8
140.75,-4.88,4.0553337E-7
141.25,-4.88,4.005185E-7
141.75,-4.88,4.266574E-7
142.25,-4.88,2.7956645E-7
142.75,-4.88,3.216683E-7
143.25,-4.88,1.3704588E-5
143.75,-4.88,5.6054825E-5
144.25,-4.88,5.3329048E-5
144.75,-4.88,7.41452E-5
145.25,-4.88,4.9867456E-5
151.75,-4.88,4.7657628E-5
152.25,-4.88,6.493323E-6
119.75,-5.38,5.9880044E-6
120.25,-5.38,6.777852E-5
138.25,-5.38,3.9928964E-5
138.75,-5.38,3.7677197E-5
139.25,-5.38,3.807171E-5
139.75,-5.38,3.7368125E-5
140.25,-5.38,2.5403338E-5
140.75,-5.38,4.319045E-7
141.25,-5.38,3.183464E-7
141.75,-5.38,2.421532E-7
142.25,-5.38,2.463748E-7
142.75,-5.38,1.8314199E-7
143.25,-5.38,1.5158008E-7
143.75,-5.38,1.604015E-7
144.25,-5.38,9.0351404E-7
144.75,-5.38,4.992391E-7
145.25,-5.38,7.914524E-5
145.75,-5.38,6.769213E-5
151.25,-5.38,3.8188417E-5
151.75,-5.38,3.5225653E-6
152.25,-5.38,1.4856601E-5
154.75,-5.38,2.6384174E-5
134.75,-5.88,4.114077E-5
138.75,-5.88,4.219511E-5
139.25,-5.88,4.1937394E-5
139.75,-5.88,3.9185914E-5
140.25,-5.88,3.9889677E-5
140.75,-5.88,3.63205E-5
141.25,-5.88,1.4672714E-5
141.75,-5.88,3.958318E-7
142.25,-5.88,6.221334E-8
142.75,-5.88,2.1770212E-7
143.25,-5.88,1.3834011E-7
143.75,-5.88,2.8912262E-7
144.25,-5.88,3.944048E-7
144.75,-5.88,1.9016384E-6
145.25,-5.88,7.1528115E-7
145.75,-5.88,3.0119052E-6
146.25,-5.88,1.0295763E-6
148.25,-5.88,6.673381E-5
148.75,-5.88,2.6702555E-5
149.25,-5.88,2.9201743E-5
149.75,-5.88,2.0171305E-5
150.25,-5.88,1.0380264E-5
150.75,-5.88,1.0817736E-5
151.25,-5.88,4.4123517E-5
134.25,-6.38,1.7796936E-4
134.75,-6.38,1.895923E-4
138.75,-6.38,4.5774595E-5
139.25,-6.38,4.468596E-5
139.75,-6.38,4.189386E-5
140.25,-6.38,3.9493887E-5
140.75,-6.38,4.154162E-5
141.25,-6.38,4.1822183E-5
141.75,-6.38,4.080705E-5
142.25,-6.38,2.8327579E-5
142.75,-6.38,2.7827897E-7
143.25,-6.38,4.2150018E-7
143.75,-6.38,1.939315E-7
144.25,-6.38,3.2935287E-7
144.75,-6.38,3.040267E-7
145.25,-6.38,9.048782E-7
145.75,-6.38,8.6538284E-7
146.25,-6.38,6.863227E-7
146.75,-6.38,3.7522482E-6
147.25,-6.38,1.1341383E-6
149.75,-6.38,1.3140826E-4
155.25,-6.38,2.0813748E-6
134.25,-6.88,9.704274E-4
138.75,-6.88,4.9563696E-5
139.25,-6.88,4.5300916E-5
139.75,-6.88,2.966414E-5
140.25,-6.88,1.8382401E-4
140.75,-6.88,1.8122079E-4
141.25,-6.88,1.7797695E-4
141.75,-6.88,1.7919562E-4
142.25,-6.88,3.9086135E-5
142.75,-6.88,1.4898103E-6
143.25,-6.88,3.3774925E-6
143.75,-6.88,3.746173E-7
144.25,-6.88,3.760179E-7
144.75,-6.88,2.9378916E-7
145.25,-6.88,2.1181154E-7
145.75,-6.88,1.4754592E-6
146.25,-6.88,3.3186736E-6
146.75,-6.88,5.9783433E-6
147.25,-6.88,1.42037925E-5
147.75,-6.88,1.2625756E-5
155.25,-6.88,2.2768465E-5
155.75,-6.88,3.732068E-5
139.25,-7.38,6.6295586E-4
139.75,-7.38,1.4844524E-4
140.25,-7.38,4.3826402E-4
141.75,-7.38,1.268871E-4
142.25,-7.38,1.9429652E-4
142.75,-7.38,4.390142E-5
143.25,-7.38,5.050213E-5
143.75,-7.38,5.0380415E-5
144.25,-7.38,1.8471768E-4
144.75,-7.38,4.123607E-5
145.25,-7.38,1.5379155E-5
145.75,-7.38,9.832804E-7
146.25,-7.38,4.6879295E-6
146.75,-7.38,2.2478184E-7
155.75,-7.38,2.2838003E-5
157.25,-7.38,4.0456038E-5
131.25,-7.88,1.1590885E-6
138.25,-7.88,2.5265006E-4
138.75,-7.88,7.960366E-4
139.25,-7.88,1.8122963E-4
139.75,-7.88,1.95556E-4
140.25,-7.88,1.5436341E-4
140.75,-7.88,1.60965E-4
141.25,-7.88,1.8733555E-4
141.75,-7.88,4.651375E-4
142.25,-7.88,1.386993E-4
142.75,-7.88,2.0976026E-4
143.25,-7.88,2.2072595E-4
143.75,-7.88,5.535901E-5
144.25,-7.88,7.613501E-5
145.25,-7.88,4.886757E-5
145.75,-7.88,1.7085538E-5
146.25,-7.88,6.8530335E-6
146.75,-7.88,1.2075012E-7
147.25,-7.88,2.6728316E-7
156.75,-7.88,1.2821598E-5
158.75,-7.88,4.362033E-5
115.25,-8.38,1.4737024E-5
118.25,-8.38,2.7626427E-6
124.75,-8.38,1.7153847E-6
138.25,-8.38,0.0018140391
138.75,-8.38,4.11544E-4
140.25,-8.38,7.223121E-5
140.75,-8.38,1.5255228E-4
141.25,-8.38,5.926802E-4
141.75,-8.38,1.6279907E-4
142.25,-8.38,1.6131335E-4
142.75,-8.38,2.2511085E-4
143.25,-8.38,2.3399976E-4
146.25,-8.38,4.9387698E-5
146.75,-8.38,5.278853E-6
147.25,-8.38,5.50565E-7
147.75,-8.38,1.3155024E-4
148.25,-8.38,6.0856422E-5
157.75,-8.38,4.4811055E-5
159.25,-8.38,1.7651528E-4
115.25,-8.88,7.833539E-5
116.75,-8.88,8.2114675E-6
117.25,-8.88,5.214057E-7
117.75,-8.88,1.23004E-6
118.25,-8.88,2.3117475E-6
118.75,-8.88,1.4068931E-6
119.75,-8.88,2.9500285E-5
120.25,-8.88,5.940463E-5
120.75,-8.88,1.2350313E-6
121.25,-8.88,2.0045513E-6
121.75,-8.88,4.9656137E-7
122.25,-8.88,3.1854552E-6
125.75,-8.88,1.4932735E-6
126.25,-8.88,4.2589063E-6
126.75,-8.88,4.5617176E-6
140.75,-8.88,3.1923195E-5
141.25,-8.88,1.2599809E-4
141.75,-8.88,6.472009E-4
142.25,-8.88,0.0015814495
142.75,-8.88,2.1489945E-4
143.25,-8.88,5.5398163E-4
146.75,-8.88,9.903862E-5
147.25,-8.88,4.2812962E-6
147.75,-8.88,1.299768E-6
148.25,-8.88,1.18349504E-4
124.75,-9.38,1.3050187E-6
125.25,-9.38,1.0581796E-6
141.75,-9.38,2.147318E-5
142.75,-9.38,6.715856E-5
147.25,-9.38,1.1055555E-4
147.75,-9.38,6.123962E-6
148.25,-9.38,9.1965285E-7
148.75,-9.38,4.9982115E-4
149.25,-9.38,2.6401E-4
161.25,-9.38,7.888603E-5
119.25,-9.88,5.8174446E-6
119.75,-9.88,3.2285009E-6
120.25,-9.88,1.9642312E-6
120.75,-9.88,2.8636823E-6
123.75,-9.88,1.3260876E-6
124.25,-9.88,4.2770432E-7
124.75,-9.88,1.6880132E-6
147.75,-9.88,2.7165352E-5
148.25,-9.88,1.2063714E-6
148.75,-9.88,1.1335055E-6
149.25,-9.88,9.653918E-7
149.75,-9.88,1.15066956E-4
160.25,-9.88,1.7607615E-4
160.75,-9.88,3.342145E-5
123.75,-10.38,1.5474714E-6
124.25,-10.38,1.701092E-6
149.75,-10.38,2.8283199E-5
150.25,-10.38,4.7868678E-5
123.25,-10.88,4.785845E-6
162.25,-10.88,1.5375608E-5
132.75,-11.38,6.822179E-6
142.75,-11.38,8.202726E-6
130.75,-11.88,1.1713021E-5
131.25,-11.88,8.261705E-6
133.25,-11.88,1.4397394E-5
142.25,-11.88,1.457995E-5
142.75,-11.88,2.2609294E-5
132.75,-12.38,5.6562217E-6
133.25,-12.38,6.0247457E-6
133.75,-12.38,3.1485386E-5
134.25,-12.38,2.8717308E-5
134.75,-12.38,1.1608465E-5
136.75,-12.38,5.9496822E-5
142.25,-12.38,1.6414264E-5
142.75,-12.38,2.8941806E-5
130.75,-12.88,2.167821E-6
131.25,-12.88,5.46059E-7
131.75,-12.88,7.474488E-7
132.25,-12.88,1.7411237E-6
132.75,-12.88,8.267054E-7
133.25,-12.88,2.5904021E-6
133.75,-12.88,4.6602913E-6
134.25,-12.88,6.866986E-6
134.75,-12.88,3.0801366E-5
135.25,-12.88,1.7342769E-5
135.75,-12.88,3.4270048E-5
136.25,-12.88,3.1181215E-5
136.75,-12.88,1.4976406E-5
142.25,-12.88,8.705444E-6
142.75,-12.88,2.791808E-5
143.25,-12.88,2.4954035E-5
130.75,-13.38,5.011664E-7
131.25,-13.38,4.978835E-7
131.75,-13.38,3.1162534E-7
132.25,-13.38,3.6650778E-7
132.75,-13.38,7.2723856E-7
133.25,-13.38,1.1642252E-6
133.75,-13.38,1.6872111E-6
134.25,-13.38,5.4207767E-6
134.75,-13.38,2.496979E-6
135.25,-13.38,5.430948E-6
135.75,-13.38,3.4828437E-5
136.25,-13.38,1.935714E-5
142.25,-13.38,1.2723846E-5
142.75,-13.38,2.128514E-5
143.25,-13.38,3.4852892E-5
130.25,-13.88,5.739125E-7
130.75,-13.88,3.033418E-7
131.25,-13.88,3.470351E-7
131.75,-13.88,9.544668E-7
132.25,-13.88,1.100344E-6
132.75,-13.88,1.1891817E-6
133.25,-13.88,2.655774E-6
133.75,-13.88,1.1390865E-6
134.25,-13.88,8.6690545E-7
134.75,-13.88,1.197359E-6
135.25,-13.88,7.654842E-6
135.75,-13.88,6.36199E-6
136.25,-13.88,3.0961064E-6
136.75,-13.88,5.4296966E-6
141.75,-13.88,1.0991442E-5
142.25,-13.88,3.0840518E-5
142.75,-13.88,3.83089E-5
143.25,-13.88,4.028994E-5
125.75,-14.38,2.9069726E-5
126.25,-14.38,8.351782E-6
126.75,-14.38,2.8945292E-6
127.25,-14.38,6.0460966E-6
129.75,-14.38,8.520783E-7
130.25,-14.38,1.2134213E-6
130.75,-14.38,5.644399E-7
131.25,-14.38,5.6131836E-7
131.75,-14.38,6.441596E-7
132.25,-14.38,1.6636718E-6
132.75,-14.38,1.2230005E-6
133.25,-14.38,1.852372E-6
133.75,-14.38,4.0283885E-6
134.25,-14.38,2.509058E-6
134.75,-14.38,2.4957512E-6
135.25,-14.38,2.0564564E-6
135.75,-14.38,9.191328E-7
141.75,-14.38,1.0733911E-5
142.25,-14.38,1.4942702E-5
142.75,-14.38,2.8876073E-5
143.25,-14.38,2.4333127E-5
144.75,-14.38,5.9228812E-5
125.75,-14.88,1.2665788E-5
126.25,-14.88,2.5002128E-6
126.75,-14.88,1.6537829E-6
127.25,-14.88,1.7736596E-6
127.75,-14.88,1.5711178E-6
128.25,-14.88,1.4599063E-6
128.75,-14.88,1.4046075E-6
130.25,-14.88,1.360046E-6
130.75,-14.88,3.4427812E-6
131.25,-14.88,3.7145485E-6
131.75,-14.88,3.9264646E-6
132.25,-14.88,4.265495E-6
132.75,-14.88,6.3103275E-6
133.25,-14.88,5.933081E-6
133.75,-14.88,2.0977438E-6
134.25,-14.88,2.3378902E-6
134.75,-14.88,4.2996908E-6
135.25,-14.88,1.4709569E-6
141.75,-14.88,8.483656E-6
142.25,-14.88,3.2251812E-6
142.75,-14.88,4.335107E-6
143.25,-14.88,2.946308E-5
143.75,-14.88,2.8802848E-5
144.25,-14.88,4.4546254E-5
144.75,-14.88,2.2392798E-5
145.25,-14.88,4.5271947E-5
125.25,-15.38,1.533752E-5
125.75,-15.38,1.6143575E-5
126.25,-15.38,2.5909164E-6
126.75,-15.38,2.7079914E-6
127.25,-15.38,3.0766544E-6
127.75,-15.38,2.4164542E-6
128.25,-15.38,2.633678E-6
128.75,-15.38,2.0720274E-6
129.25,-15.38,2.2047805E-6
130.25,-15.38,2.8966067E-6
130.75,-15.38,7.3653655E-6
131.25,-15.38,8.314759E-6
131.75,-15.38,8.50897E-6
132.25,-15.38,8.372084E-6
132.75,-15.38,1.52363145E-5
133.25,-15.38,2.3248456E-5
133.75,-15.38,1.9756906E-6
134.25,-15.38,1.6921673E-6
134.75,-15.38,1.6395826E-6
135.25,-15.38,1.3787188E-6
142.25,-15.38,2.1330547E-6
142.75,-15.38,2.157161E-6
143.25,-15.38,5.739311E-6
143.75,-15.38,6.656752E-6
144.25,-15.38,5.7468696E-5
144.75,-15.38,3.7930185E-5
145.25,-15.38,7.056885E-5
124.75,-15.88,4.1330213E-6
125.25,-15.88,5.5601877E-6
125.75,-15.88,2.9958248E-6
126.25,-15.88,1.6906906E-6
126.75,-15.88,4.87066E-6
127.25,-15.88,5.622176E-6
127.75,-15.88,8.672468E-6
128.25,-15.88,7.4432696E-6
128.75,-15.88,9.320247E-6
129.25,-15.88,1.4527365E-5
129.75,-15.88,1.5637466E-5
130.25,-15.88,9.373541E-6
130.75,-15.88,4.927608E-6
131.25,-15.88,2.6085495E-6
131.75,-15.88,5.163183E-6
132.25,-15.88,4.8035804E-6
132.75,-15.88,2.1244823E-6
133.25,-15.88,4.867533E-6
133.75,-15.88,2.2351876E-6
134.25,-15.88,2.4869807E-6
134.75,-15.88,2.0886387E-6
135.25,-15.88,4.1412195E-6
135.75,-15.88,3.5983196E-6
136.25,-15.88,1.4301039E-6
136.75,-15.88,1.164735E-6
141.75,-15.88,3.0786282E-6
142.25,-15.88,2.5082006E-6
142.75,-15.88,8.5006684E-7
